id,text,clean_text,eng
b'gAAAAABkk1Gf24jexaO7GQiD_TAYIADgIvjuAQdkGsRayXuzHwKph6fJb6pqiJ7cr5URxXsXo9cUBb3RkJD1HAcFN8LauwRAjISUAgnJh6gERHYyt7aNK0k=',🛰️ Es por esto que debes tomar café después del desayuno y no antes https://t.co/w10pIqd9FT,es por esto que debes tomar café después del desayuno y no antes,This is why you should have coffee after breakfast and not before
b'gAAAAABkk1GfU4Ujt0JlbyzR7DGpLp_nY30C24I-I5F7wDENQ1dPvH5OQx-TRSU9KOa_j-oQ9M3VoIc_Q6cMPGt_rTmLsoD0D69-LVv5_-J6jXYbuiOt4oo=',👾 VÍDEO: La historia del Feminismo en 19 minutos https://t.co/uud5D3fCDR,vídeo la historia del feminismo en minutos,video the history of feminism in minutes
b'gAAAAABkk1Gfvg_h0k_0qIFvDhuMX3VwYDu5JedYxHyiEKfrGpwP6DbksaRB36AsxxFLYjEQf1P5oZroBwgPin9W2LXN5ZMprICfZ6Ls5iwUTPqTsOaSaEU=',✈️ 3 simples pasos que te permitirán liberar memoria RAM en Windows 10 https://t.co/cH2BtVluoq,simples pasos que te permitirán liberar memoria ram en windows,simple steps that will allow you to release ram memory in windows
b'gAAAAABkk1GfAdP3Yj5g_X62EqRR4CzVO0HQ6jT73Px2oLLP2EwcZdSL2Gm1C1FC8eQ3mMnIXv1Mn27ky6GWC_xqDv_p9tsoJNtYmVO6aCTxemgsIl2nCb0=',@ReporteYa @RguerraRafael @Vladi_VillegasP Y seguramente sin comer ni beber! Hasta cuándo tanto abuso? 🤦🏻‍♀️,y seguramente sin comer ni beber hasta cuándo tanto abuso,And surely without eating or drinking until when so much abuse
b'gAAAAABkk1Gf1wC1mRvC0RbFzNJu6mPsKwkSJK_AQiio56SxlS4OccmYUIJOD1EW9EmPlOcanJYlrqfgMsIeQIbcT7gL45s2wNoTKKKa9IpmyzOFBRiZgBE=',💠 Calentamiento global y cambio climático: conoce las diferencias https://t.co/LuEtiP10wq,calentamiento global y cambio climático conoce las diferencias,global warming and climate change knows the differences
b'gAAAAABkk1Gff470EO6qo5A6h9BRbaJk0ma3D2znMKmoPKWi9bVP6bkS_UN8owAQaHE3p3kRueMkmjMZqlMN8oviehwQ_dgS6ZsTcJXKTx9SC4q8QBsIAH0=',💠 Esta es una de las regiones más frías y escasamente pobladas del mundo https://t.co/zovfP1D6HP,esta es una de las regiones más frías y escasamente pobladas del mundo,this is one of the coldest and sparsely populated regions in the world
b'gAAAAABkk1Gf0r1b3trfXcmCeCfOABH1JZgiHHm5-STqV7jxU8WkXTUv3oxdhPXpQHsatwx2kxLcYO7gpFagyjMyoxsxRh65dVyUyzCNnSto0hC7i1rqiCM=',@MauricioPriale Pues es cabrona PERO es NUESTRA cabrona 🤣,pues es cabrona pero es nuestra cabrona,"She's a bitch, but she's our bitch."
b'gAAAAABkk1GfCecRo8x36tRRh1OTYJBdrJ6ZeWJPNqk6-xbUfM_pdmJrS_L04HhXz6rheq5TYj3mCNEIJ1lml5aS5Q2Um3gFu9AiOwTIqUo_xEq6BVwf0Wg=',Miguel es un escándalo. Como lo es el equipazo que ha construido Claudio. Muchísima superioridad,miguel es un escándalo como lo es el equipazo que ha construido claudio muchísima superioridad,miguel is a scandal as is the equipment that has built claudio a lot of superiority
b'gAAAAABkk1GfJsDxrTrEhPKet5woLef_HVyKCHJwM97TBj19Pgm3THtWGxGpM9BUy9S_S5yKeLTrBRlhBtjmHCPFlBzC4PEfZaCzGS4wwkirvJE3rgI0DV0=',Todo lo que tienes que saber sobre el cachopo: el plato más popular de Asturias @LaTaskaSidreria @TierraAstur #conmuchagula #asturias #cachopo #tradicional #Gastronomía https://t.co/gpfuhsNIxG,todo lo que tienes que saber sobre el cachopo el plato más popular de asturias conmuchagula asturias cachopo tradicional gastronomía,all you have to know about the puppy the most popular dish of asturias conmuchagula asturias traditional cachopo gastronomy
b'gAAAAABkk1GfK6uzWzna15DbHFOfIayc10a0htxcJCxYnvSGijImmvREDgRiEAN1eqAdiPUz5W7EgXhw4djT9CBti7xJKijtngzNwihKZ_YTkiIOnTY94wM=',He jugado unas cuantas partidas al Secret Hitler y no me ha tocado ser fascista ni una vez https://t.co/XLXR5AF6js,he jugado unas cuantas partidas al secret hitler y no me ha tocado ser fascista ni una vez,I've played a few games with the secret hitler and I haven't had to be a fascist once.
b'gAAAAABkk1Gf0b7bIL-eD_aHlFA-AIeiaDMjNr1YBHxYiV6RXLN8eIzXiclE9zjP6jxqVmXemxjuktaN2exmOUo-uNoaiIaNfw7L4wmbLbx3oCPGTOZGFok=',"@Alexis__vk Habiendo echo ellos y ibai un clausulado por un portero, ibai le ha dicho al jugador que en porcinos tendría más minutos ya que su anterior 2 portero jugo más que el de Buyer y vamos se han tirado al cuello xD",habiendo echo ellos y ibai un clausulado por un portero ibai le ha dicho al jugador que en porcinos tendría más minutos ya que su anterior portero jugo más que el de buyer y vamos se han tirado al cuello xd,Having done them and gone a clausula by a goalie Ibai has told the player that in pigs he would have more minutes since his former goalie juices more than the buyer and come on have been thrown to the neck xd
b'gAAAAABkk1Gfcditthc9rs9sQkC1JARqEwGS8nJgdn2bx6lk1Up-WMTBHGDQekmpQDfpWxYLWUwjV8L9k8gtPHYVi0wbkR7KxUnh7QTrb4WtGsT80kywqBs=',@b_sobre_hielo Mucho ánimo. Un abrazo,mucho ánimo un abrazo,# A hug # # A hug # # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug # a hug
b'gAAAAABkk1GfMmSmW_65XQ2Y_rI66j5d1sWNe58h0JO2VtRGovlVM8t7uHVGCw0QhT88xLm701mB4EbymPpC35pCpl3vmxSgKt0yHCVwGrut1W_WZrtcJIA=',"🔃 La masacre de Jonestown, el mayor «suicidio colectivo» de la historia moderna https://t.co/Oh6TYM3oxc",la masacre de jonestown el mayor «suicidio colectivo» de la historia moderna,"the massacre of jontown, the greatest “collective suicide” in modern history"
b'gAAAAABkk1Gfo_2fGQSexLRX464qTodVDAeMN-gtbPfClxjgGuu3rM3xEmzXEEnY2Ep7T1U3A-9tY8nWgppIxjmmjrcqaA_tylkzZOHASei8hvodVnnDHH4=',🚧 Arabia Saudita construirá el mayor rascacielos del mundo capaz de albergar 40 edificios Empire State https://t.co/rpV2lsvXrN,arabia saudita construirá el mayor rascacielos del mundo capaz de albergar edificios empire state,Saudi Arabia will build the world’s largest skyscraper capable of housing Empire state buildings
b'gAAAAABkk1GfFvPNa5m_EW06ujP68tLw7TJRHHfsczsjKvpXxO7uftHVsD0b4e2oYJsMqQTzzCwvz1WM7dnV5lg3oTnh_yn-FaCRnO1AuMCDxuWW1E2eKY8=',@lluisgibert @LauraBorras Els mediocres solen envoltar-se de mosques,els mediocres solen envoltarse de mosques,the mediocres usually wrap themselves with mosquitoes
b'gAAAAABkk1GfY9UH9Gij38s01uyKeNSl6G8TMHsPdEoMlRqfoJ6vrJ56sQ3PrRarlyeQk8Rx0TbggCWzyerASbJ0IvXNoh9mJYIx8bZeNEvsTCZEsxtuB64=',⚡️ Por qué a medida que avanza nuestra edad se nos dificulta más aprender un segundo idioma https://t.co/HG1ndyHf5h,por qué a medida que avanza nuestra edad se nos dificulta más aprender un segundo idioma,why as our age progresses we become more difficult to learn a second language
b'gAAAAABkk1GfnRVzySmQYhhTqzSE1qZu6W1SWX2WnscIvpE3UTH54gtt497_fq9etinsMD1AlxS7JqS_nXvjHa7BLse7k1lzLf_J-nMF3v98w1_YH858ukc=',@ErwinGarca10 @MadridTotal_ Estupideces es irle al Madriz y seguir cagado… con el Barça jajajaja,estupideces es irle al madriz y seguir cagado… con el barça jajajaja,It's stupid to go to the godmother and keep shitting... with the barça hajajaja
b'gAAAAABkk1Gf5ktnpDy5k9JUGHNureSOR1X9MmgvETU5M_OwYAi1BCulNSLieEu93p2nctfbgLNBJw5kCHM5SqZr_4kpFVnRoyKf1AMwpnZUeAArrcQdvV8=',"@marvinpug @10JoseAlvarez Claro que si, bufón, para eso estáis",claro que si bufón para eso estáis,Of course if you jester for that you are
b'gAAAAABkk1GfPkSfPMzvqj8lAtCDDY5HzpDEGk9un-g1TaJ2uo5ZcULMRHYESrOR2pkLYJHSU3sc6tXkv7di_UlpRT-IHeNG6qcHRpRl7dsjaqabH8dWZqM=',"@ZiliConvergence @JuuChan92 @policia @greenpeace_esp @AdaColau @PartidoPACMA Soy vegana hace treinta años, ameba!! Que tú seas un disfuncional no significa que sea bueno.",soy vegana hace treinta años ameba que tú seas un disfuncional no significa que sea bueno,I'm vegan thirty years ago. I've loved that you're dysfunctional. It doesn't mean I'm good.
b'gAAAAABkk1GfpojnSVWwimi21sBMcqMSAwS3-vv00GJMtCAV2Qs8F7EVd7PrXetGx2ftCc8pT68ag30u3VJL4JOxiVPeWgWYPfljKlK5wx8uEWYtSUZPJhw=',💠 ¿Cuántos años podemos vivir los humanos? https://t.co/oxlPinCx8m,¿cuántos años podemos vivir los humanos,How many years can humans live
b'gAAAAABkk1GfzfqUy4KV3gfGiPu2QOCNQnx2jIVJzy1jTt5IQtKYs4A16EagRMgFV-gHglQRIhbYlw_WIgx85wF2NvIcQMpdi5IAZvZZD0enAdKEZRzWYAc=',@jhonatanvidal26 @InvictosSomos No sabes de fútbol.,no sabes de fútbol,You don't know about football.
b'gAAAAABkk1Gfv-j3mt8w9a91h8pBP1fTyJa0IGJGFz-VUHpO0DyvxyXJ9tigbE_MyQPbZ-KzfAM351PnWfVvwzroMAXRHRxFiiciJjXM-EWoa5RFEj3UiG4=',@YorchiSSJ Que hago ayudaaa?,que hago ayudaaa,I'm doing help.
b'gAAAAABkk1GfZubxV2gnxviYUHqFvpJb9rHM8XACR21rxdVejRKLBMeZlEb8gzrgnlCkbl-4EDRl8Y8j6eXhEhHqNvx10oDqFC8Hd-V3dJYxBWc3ew8YTFc=',🌀 ¿Cuál es la razón por la no debemos darles chocolate a los perros? https://t.co/r9M218NkBj,¿cuál es la razón por la no debemos darles chocolate a los perros,What's the reason why we shouldn't give chocolate to dogs
b'gAAAAABkk1GfMHn9WXn6t5XCr9c9v7jBTYSnvdM3dwd7MMOuW-ynC--eMIEEwDuF9J0BL0hbbUO29DFS1tYyvHhh6aJQGsBItO1FCrsFjLUx_c3xPJOVEOM=',Mirad qué títulos tan bonitos tienen en @Storytel_ES @Storytel_Latam @Storytel_MX \nLee vegano 💚 Lee ebooks veganos 💚Escucha audiolibros veganos 💚 \n\nhttps://t.co/kkk0qDUwp7,mirad qué títulos tan bonitos tienen en lee vegano lee ebooks veganos escucha audiolibros veganos,See what beautiful titles they have in vegan reads vegan ebooks listen to vegan audiobooks
b'gAAAAABkk1Gf6XAMLWQa_JYkxO-a5lMknG75gT5fIVwRE0YOiFpixBPTqLEvYszdlhhwqKigqoJErmeTSm44zDb6eW4QvobCqqk5zu__1dJdI_FMiYxBjG4=',@sgomez @6_selles No estoy diciendo que no haya que contratar. estoy diciendo que no es una métrica buena para determinar cómo vamos.,no estoy diciendo que no haya que contratar estoy diciendo que no es una métrica buena para determinar cómo vamos,I'm not saying we don't have to hire. I'm saying it's not a good metric to determine how we're doing.
b'gAAAAABkk1GfaYiY7SH6awjBvyLdJTu97ytc44YEgm5XaErX2nxTM4PRX0AWOW8sXTmRD7dGqwn7vZq8qwkykxUKoFlHjUylEZyFGZlJChuzslsxuEEdYAA=',Recuerdo esta zona del Dark Souls https://t.co/AxiweJNYTf,recuerdo esta zona del dark souls,I remember this dark soul area.
b'gAAAAABkk1Gf7_npFZxybtVBL0ea4pUZE0ae2ACeGvWYvVY1efyfjU4W-1ZXcbx3OJINh6ibZXk9FIEzvFDurOg5Ccvt4MpT8ksbVg2vjxSezGazwL3DETs=',"@shruthinr Se movió mi depa y jamás se mueve así que sí, pero no sonó la alerta",se movió mi depa y jamás se mueve así que sí pero no sonó la alerta,"My depa moved and never moved, so yes, but the alert didn't sound."
b'gAAAAABkk1GfhbpUyI7SeWqpJEBMMNNQrOCnOjVsX47xzi2IoGsDnQy0fQuFaNpKPmsz3BnhqCiN6fgl3-_lM5FjuB0SmVG62uNBmh693l5AAFFwR5CnmoI=',"@rubio_escolano Lo mismito...hacer broma de una muñeca que quemar, simbòlicament, a eurodiputats catalans...si esta tradición neardenthal se hiciese en Cat que pasaría?ahora mismo quemaría a todas las virgencitas en prime time de TV3, que gustazo verlas deshacerse...",lo mismitohacer broma de una muñeca que quemar simbòlicament a eurodiputats catalanssi esta tradición neardenthal se hiciese en cat que pasaríaahora mismo quemaría a todas las virgencitas en prime time de tv que gustazo verlas deshacerse,I'm sorry to make a joke about a doll that burn simbolicament to Eurodiputats catalanssi this neardenthal tradition was done in cat that would happen right now would burn all the little virgins in prime tv time that I like to watch them get rid of
b'gAAAAABkk1GfkC6nPwXTXdNF9AlzkDShrWY_GAdhMdTaIK8TSShEzmvRx7l9Z4c_74TNSJGCR1upb0AMaqJs8bDwV6blU4xTZ6w8Xv8f_bWJJz612Gf2Ad8=',🤚 Aquí están los tres orígenes más probables de la vida en la Tierra https://t.co/oT35EF8Yix,aquí están los tres orígenes más probables de la vida en la tierra,Here are the three most likely origins of life on earth
b'gAAAAABkk1Gf7YWT4yo3tGi8jxWbVDafxdOH2U1G_CfOTzLQlTHHUNCbsZRojBbZqYD_Zzn4lRxE2UZcP4UhVIWEZ4gWzGPyA-4fpcnrG7b-TvEyZJeicE4=',Me dicen en Cercanías Renfe que ya se pueden ir cogiendo los abonos para el siguiente trimestre.,me dicen en cercanías renfe que ya se pueden ir cogiendo los abonos para el siguiente trimestre,They tell me in close proximity that you can get the fertilizers for the next trimester
b'gAAAAABkk1GfXgxWvhEfh5ZzPTQ4KV5O_UGXz1bRP7FA73oZbAbIjRs0ec1t__OxUA7ZEC9iecQnYzr_rKooCyvUVeie1_CtOqzAwQvTil-n89tbYU3CscQ=',VÍDEO: EctoLife no es ciencia ficción… ¡es un proyecto para fabricar bebés! https://t.co/JdfvX9WJVU,vídeo ectolife no es ciencia ficción… ¡es un proyecto para fabricar bebés,ectolife video is not science fiction... it's a project to make babies
b'gAAAAABkk1Gfjzzyb26xJW7JplOntf-qWKpJPSnts9NtX0xFA0qKLwf7n2JkpWPqtHCqz-qRWjhELG7kPf4xnvIB80Upsr0dYordjad3Eu7f3ZNdZgmMT8c=',Los países con mayor riesgo de inundaciones debido al cambio climático https://t.co/GsZP8wTzwF,los países con mayor riesgo de inundaciones debido al cambio climático,countries with the highest risk of flooding due to climate change
b'gAAAAABkk1GfMoW9vvF5F4qFhapDDL8znZt6NihK8T0RUriNQ6ylO_LkXyA-jqd83X308N1Kc7bC4HBHdTrNvlxLWs1hYj30DIgeYfV-UsmMP38wxxyushI=',@herqles_es Y por qué cuando termine? Ya los tiene a todos bien localizados 🤣,y por qué cuando termine ya los tiene a todos bien localizados,"And why when it's over, it's got them all well-located."
b'gAAAAABkk1GftqJ5r-Poju7K3SEzEb1Sc2hV6GAQ8OLJRXU2q2WpCn2YrRg32GYvVKiAeg-n6630ukIVB1s76dr3g9DpEWl0pSsLMDqxGCxbN73hUAkcXU8=',@elconfidencial Hay personas que no entienden según que terminología o conceptos y comprometido con la #EducaciónFinanciera publiqué un artículo donde se explica que es un #coworking \nhttps://t.co/oqPIxHfhMU,hay personas que no entienden según que terminología o conceptos y comprometido con la educaciónfinanciera publiqué un artículo donde se explica que es un coworking,There are people who don't understand according to which terminology or concepts and committed to financial education I published an article explaining that it is a coworking
b'gAAAAABkk1Gf9pYEyODZ3qWcSfsBJv2tcc3WBN_zOFCtvMvQ6JXMbwAW_nG-uOHuwWCq3jlcNnQF59bJECZr0LasW6VCSaUORHK5J12meTcmo6hi6728xiw=',@Mary_Sims_YT Me encanta pero hoy me tocó llorar con Herminia bb y ya sabes por qué ..... Me dio 😭,me encanta pero hoy me tocó llorar con herminia bb y ya sabes por qué me dio,I love it but today I had to cry with herminia bb and you know why she gave me
b'gAAAAABkk1GfaGuq3ZdBEHeb29ZSo5yIi8I7iowMBpaPk3m2caSddio4TSDT4Wi9IRmxUClw5-HPN0z_BWeUEdzx060a1lSLSTu7VC5ucSTb8AMuYyz3YCs=',🌀 El hombre con el mayor ataque de hipo de la historia https://t.co/0PfNrOol0V,el hombre con el mayor ataque de hipo de la historia,the man with the biggest hiccups attack in history
b'gAAAAABkk1Gf3v-el6sesM-SP_K3rHavSNz4MIvVJQWnWlwqLmPuA2jUtNYGCrT65eihz2db80uHE1O9ADuvly_Sb4xhWSTWKuKWJDO9FHblcIaT7U15rvA=',@JosCarreo3 Lo también lo apoyo o me parece genial una cosa no quita la otra!!,lo también lo apoyo o me parece genial una cosa no quita la otra,"I support it, too, or I think it's great. One thing doesn't take away the other."
b'gAAAAABkk1Gf1Ha0f4DeMWX5Iw8JiE-iFSutkMCPAwB81eaVwI2Pz_B9oWhLKwK7uuxW23CtGD__UgYX0gwImY3fEcl2nHjKRVabyo75pt5fFL2bA3DqUek=',"""Desde las tinieblas: un descenso al caso Alcácer"". Con Joan Oleaque https://t.co/pKcZn78pU9 via @YouTube",desde las tinieblas un descenso al caso alcácer con joan oleaque via,From the darkness a descent to the case to reach with joan oleaque via
b'gAAAAABkk1GfgaEsAKs74xLYXqt3y6_EoNTYGfyzncoZwaTz7lp69ZLk3YyhVem9cGF0WvdtnsL0fylkSEMRMFSFUt2uXW1qgP3r4skG4dGmTxcb8kXdDpU=',estoyexhausto.mp3,estoyexhaustomp,I'm exhausted
b'gAAAAABkk1Gfg3Xd6Upy-vblhl0w9pdlp7uahZ_99Jz9W5JIGv2zOGrZ3hCzcsSefT6tcQfu1rl6TXNo-YUmxjrN5pE2fqiaMniQx174guHBR3ozhii_CmA=',"🔋 Estudio: Una dieta intermitente beneficia la salud cardiovascular, el rendimiento físico y la capacidad cognitiva https://t.co/5qXYq8HM2k",estudio una dieta intermitente beneficia la salud cardiovascular el rendimiento físico y la capacidad cognitiva,study an intermittent diet benefits cardiovascular health physical performance and cognitive capacity
b'gAAAAABkk1GfPfJkwaAuybmmMG0bMenuuvKNkyEWHkVvyQ4-03tztEyOWbXBdZAMqfj7EULCCqXjqEuCZAriBXw_N-ETThFDFdpGuhTwk_qyEj1Cj6jjk9E=',"Hoy hace 3 años de esta grabación, en pleno confinamiento. \nParece que como un mal sueño, cayó en el olvido.\nAlgunas mascarillas se visten hoy, aunque más por alergias que por virus. \n¡Venga, niña, vámonos de romería, \ncantando y bailando con alegría! \nhttps://t.co/6zF18on2vs",hoy hace años de esta grabación en pleno confinamiento parece que como un mal sueño cayó en el olvidoalgunas mascarillas se visten hoy aunque más por alergias que por virus ¡venga niña vámonos de romería cantando y bailando con alegría,Today years ago from this recording in full confinement it seems that as a bad dream fell into oblivion some masks are dressed today even more by allergies than by virus come girl let's go from romería singing and dancing with joy
b'gAAAAABkk1GfQijj53Q46QUasbSHnMpv1QQK46g2gVC46u9JD1qWzZCrD9PPMIE-aOb7uu0HFmLiYJP7_bUDJQ3izjhMlTXDoQFk1OW4Hpshe7jVBYXhk5k=',@Abinca01 @psuadi Los niños aprendren el castellano en primaria. Mi hijo hablaba perfectamente desde los dos años però en catalan pq es lo q se habla en casa. Con mas de un medico tuve q hacer de interprete pq no hablaban ni una palabra de catalan. Sí és necessario.,los niños aprendren el castellano en primaria mi hijo hablaba perfectamente desde los dos años però en catalan pq es lo q se habla en casa con mas de un medico tuve q hacer de interprete pq no hablaban ni una palabra de catalan sí és necessario,The children learn Spanish in primary school my son spoke perfectly since the two years però in Catalan pq is what is spoken at home with more than one doctor I had to do interprete pq did not speak a word of catalan yes it is necessary
b'gAAAAABkk1GfzGq4XQ-rGWZAowU2b1q5FFPpks6kJ9zcra2FhzLfr0ulfDsuH3ARgNzEGESNfkFzw_lyseHYUx0FzkH_yIHC4OGihBr2VB42lA3YkaUmAGc=',@Nanisimo Vete a la mierda Emilio. https://t.co/YiFZBuAQyz,vete a la mierda emilio,"Go fuck yourself, emilio."
b'gAAAAABkk1Gf8HYjej60GtJms-YhdAE6SNKgKWZpkPmFCZGlK9E1yF511Ufxohcp2KomV8OGfLO-XWxH8VaWoy63dRM1u9KaGTaqzUlObsWvbN3Qu7X9a_8=',🚧 La preocupante verdad detrás del consumo de bebidas energéticas https://t.co/9kvYgBXuEs,la preocupante verdad detrás del consumo de bebidas energéticas,the worrying truth behind the consumption of energy drinks
b'gAAAAABkk1GfTIBQQcLufFlCFzMBkdu36x-gMoTVWg86N-HwVRzjfWlO2I6NSwZG2EENtneWbg90_MySHsZBD3wyEt8bhkx0f3MOWXoDnB88OR3fp2jxjSU=',Vivimos en el mejor de los posibles mundos (Leibniz),vivimos en el mejor de los posibles mundos leibniz,We live in the best of the possible worlds Leibniz
b'gAAAAABkk1GgU1hqKndG6jNi6BjZBdzg9N6-jPs7FqGdGpnF0CDwJ2l0eGMOoyUJCnKctGVymRYq07rfYh5e_pdxRqWZL3poL3WAqVeJVk1AzIvcd5JnrPI=',¿Tu ordenador se bloqueó? Los rayos cósmicos pueden ser los culpables https://t.co/Cpj7gnMhMA,¿tu ordenador se bloqueó los rayos cósmicos pueden ser los culpables,Your computer blocked the cosmic rays may be the culprits.
b'gAAAAABkk1GgED_gKIrk0SbAunBnmyir0A-150UDG84jdBFOl9PnT2pY4R1VoM3vQL5IMWqlZVJ_jOQrDAi2Zj0kO0rTRBL00P_CHRxHuv1q6j-H6u5-ks4=',"@JulianSantiagoM @el_pais Es infernal el sistema probatorio de la carrera en ciencia creado por la misma comunidad científica que lo critica.\nEs un método deprededador donde los pequeños grupos de investigación no tienen nada que hacer, aunque sean valiosos.\nSe ve con las 'renovables, energías verdes' https://t.co/NbB4QeruEX",es infernal el sistema probatorio de la carrera en ciencia creado por la misma comunidad científica que lo criticaes un método deprededador donde los pequeños grupos de investigación no tienen nada que hacer aunque sean valiososse ve con las renovables energías verdes,Infernal is the probing system of the science career created by the same scientific community that criticizes it a prededator method where small research groups have nothing to do even if they are valuable to see with renewable green energies
b'gAAAAABkk1Ggy_cKJ4pHyE64UE_YkWlSTx56JDJ8tiElcTpZGocKHvcskzHOdnJbkM7ipQS65TEiNhdzHu3PPCoPCcJOd4iQniIPYpb4bSVarqAIv-1S87k=',☑️ La ciencia detrás de tomar magnesio para los dolores de cabeza https://t.co/3KbiVXYpku,la ciencia detrás de tomar magnesio para los dolores de cabeza,the science behind taking magnesium for headaches
